NewCreditCustomer,VerificationType,LanguageCode,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,EmploymentPosition,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,Defaulted
1,4.0,1,50,0.0,0,2500.0,33.57,36,119.41,0,4.0,2.0,3,3.0,3,,5,5.0,1.0,780.0,0.0,0.0,0,0,0,0.0,780.0,4,550.0,0,53.77,110.59,0.0,0.0,0.0,0.0,0
1,3.0,4,34,1.0,2,3000.0,31.0,36,137.75,0,3.0,3.0,0,3.0,0,,0,17.0,3.0,1848.0,0.0,0.0,0,0,0,0.0,1848.0,3,833.0,2,7.45,1156.25,0.0,0.0,0.0,0.0,1
1,4.0,1,23,1.0,0,4780.0,23.53,60,152.14,0,2.0,2.0,1,3.0,5,,2,9.0,4.0,425.0,0.0,0.0,0,88,0,0.0,513.0,8,769.73,6,48.1,16.26,0.0,0.0,0.0,0.0,1
1,4.0,1,23,0.0,0,1500.0,37.0,18,129.69129099251387,8,4.0,3.0,0,3.0,0,,3,7.0,3.0,668.0,0.0,0.0,0,0,0,0.0,668.0,5,453.0,2,39.37,105.0,0.0,0.0,0.0,0.0,0
1,1.0,4,27,0.0,2,2000.0,22.69,60,61.85,5,3.0,3.0,1,3.0,4,,3,8.0,4.0,2300.0,0.0,0.0,0,0,0,0.0,2300.0,2,786.0,0,6.86,1452.15,0.0,0.0,0.0,0.0,0
1,4.0,6,53,2.0,1,3000.0,28.0,36,129.69129099251387,0,5.0,3.0,1,3.0,0,,1,1.0,3.0,880.0,0.0,0.0,0,0,0,0.0,880.0,10,699.0,2,52.05,218.0,0.0,0.0,0.0,0.0,0
1,4.0,1,37,1.0,0,3000.0,28.0,36,0.0,0,2.0,2.0,1,3.0,3,,4,9.0,7.0,486.0,0.0,19.0,0,0,0,0.0,505.0,6,253.0,5,28.71,360.0,0.0,0.0,0.0,0.0,1
1,1.0,6,26,1.0,1,500.0,40.4,36,25.85,7,5.0,3.0,0,3.0,2,,3,1.0,2.0,852.0,0.0,0.0,0,0,0,0.0,852.0,1,350.0,0,3.03,476.15,0.0,0.0,0.0,0.0,0
1,1.0,4,35,0.0,2,3370.0,36.23,60,245.1,0,3.0,2.0,1,3.0,4,,1,7.0,4.0,1780.0,0.0,95.0,0,0,0,0.0,1875.0,3,1362.0,1,34.41,667.9,0.0,0.0,1775.0,1.0,0
1,4.0,3,37,0.0,0,5000.0,29.0,60,181.63,1,4.0,1.0,5,3.0,0,,0,1.0,1.0,700.0,0.0,0.0,0,0,0,0.0,700.0,4,440.0,0,28.52,78.37,0.0,0.0,0.0,0.0,1
1,3.0,6,34,0.0,1,1600.0,31.0,48,63.22,6,4.0,3.0,0,3.0,0,,0,7.0,2.0,830.0,0.0,0.0,0,0,0,0.0,830.0,1,350.0,0,7.62,416.78,0.0,0.0,0.0,0.0,0
1,3.0,4,42,0.0,2,3000.0,23.74,60,95.86,2,5.0,2.0,0,3.0,6,,1,10.0,8.0,3800.0,0.0,0.0,0,0,0,0.0,3800.0,7,2230.0,0,4.89,1474.14,0.0,0.0,0.0,0.0,0
1,4.0,1,35,0.0,0,10000.0,22.67,60,313.35,3,5.0,3.0,0,5.0,6,,1,1.0,1.0,1350.0,0.0,0.0,0,0,0,0.0,1350.0,3,633.0,1,23.43,628.65,0.0,0.0,10000.0,1.0,0
1,1.0,3,35,0.0,0,700.0,34.0,24,42.64,2,3.0,1.0,3,4.0,3,,0,4.0,1.0,650.0,149.0,95.0,0,0,0,0.0,894.0,1,268.0,0,4.77,583.36,0.0,0.0,0.0,0.0,0
1,4.0,4,42,0.0,2,4250.0,34.57,60,158.87,0,5.0,1.0,3,3.0,0,,1,4.0,8.0,2553.0,0.0,100.0,0,0,0,0.0,2653.0,14,2861.0,2,55.14,95.13,0.0,0.0,0.0,0.0,1
1,4.0,4,61,0.0,2,4250.0,26.94,60,138.83,0,3.0,3.0,0,6.0,4,,5,1.0,4.0,0.0,1560.0,0.0,0,0,0,0.0,1560.0,12,1905.0,3,59.48,132.17,0.0,0.0,0.0,0.0,1
0,1.0,3,27,1.0,0,530.0,37.95,12,55.53,7,3.0,1.0,5,3.0,3,,2,7.0,4.0,400.0,0.0,0.0,215,0,300,150.0,1065.0,5,529.0,0,24.93,480.47,530.0,572.75,1000.0,2.0,0
1,1.0,4,50,1.0,2,2000.0,34.0,24,0.0,7,3.0,1.0,0,3.0,0,,3,1.0,3.0,1558.0,0.0,0.0,0,0,0,0.0,1558.0,1,500.0,0,7.45,942.02,0.0,0.0,0.0,0.0,0
1,3.0,9,49,1.0,3,2100.0,35.0,48,129.69129099251387,8,4.0,1.0,0,3.0,0,,5,16.0,1.0,676.0,0.0,24.0,0,0,0,0.0,700.0,3,184.0,0,29.57,428.0,0.0,0.0,0.0,0.0,0
1,1.0,1,24,0.0,0,500.0,35.0,9,129.69129099251387,1,4.0,3.0,0,6.0,2,,3,7.0,3.0,165.0,300.0,0.0,0,0,0,0.0,465.0,1,250.0,0,13.76,152.0,0.0,0.0,0.0,0.0,0
1,4.0,1,30,1.0,0,1165.0,18.42,24,60.92,7,4.0,2.0,1,3.0,3,,3,14.0,7.0,466.0,0.0,50.0,0,0,0,0.0,516.0,2,285.0,0,18.59,170.08,0.0,0.0,0.0,0.0,0
0,1.0,1,43,0.0,0,850.0,16.09,60,22.55,2,4.0,1.0,3,3.0,2,,1,7.0,1.0,1250.0,0.0,0.0,0,0,0,100.0,1350.0,4,777.82,0,29.29,549.63,2000.0,1906.16,0.0,0.0,0
1,4.0,4,27,0.0,2,10630.0,28.71,60,370.97,0,3.0,1.0,3,3.0,0,,3,3.0,1.0,1598.0,0.0,200.0,0,0,0,0.0,1798.0,11,2116.39,3,69.28,12.31,0.0,0.0,0.0,0.0,1
1,4.0,1,28,0.0,0,1000.0,31.0,24,129.69129099251387,3,4.0,2.0,3,5.0,4,,3,6.0,2.0,473.0,0.0,0.0,0,0,0,0.0,473.0,2,323.0,0,27.27,92.0,0.0,0.0,0.0,0.0,0
0,4.0,6,38,1.0,1,3300.0,31.12,60,116.2,8,5.0,4.0,0,3.0,0,,1,14.0,2.0,1184.0,0.0,0.0,0,0,0,0.0,1184.0,9,1038.0,1,62.35,90.8,4500.0,5187.31,0.0,0.0,0
0,1.0,1,23,1.0,0,2125.0,42.89,60,91.07,7,2.0,1.0,0,3.0,3,,2,1.0,3.0,400.0,0.0,0.0,0,0,0,0.0,400.0,8,758.0,6,30.77,26.93,0.0,0.0,1300.0,1.0,1
1,4.0,4,21,0.0,2,3500.0,22.0,24,0.0,0,2.0,3.0,0,3.0,2,,4,8.0,4.0,1466.0,0.0,0.0,0,0,0,0.0,1466.0,6,963.0,2,19.92,573.0,0.0,0.0,0.0,0.0,0
0,4.0,1,44,0.0,0,500.0,17.83,60,14.32,6,4.0,3.0,3,3.0,0,,5,1.0,3.0,1100.0,0.0,0.0,0,0,0,300.0,1400.0,11,835.11,0,30.67,550.57,1500.0,323.21,0.0,0.0,1
1,1.0,2,54,0.0,2,4545.0,28.91,60,355.68,8,5.0,1.0,1,3.0,6,,1,8.0,1.0,3000.0,0.0,0.0,0,0,0,0.0,3000.0,2,1035.0,0,16.36,1609.32,0.0,0.0,0.0,0.0,1
1,3.0,4,55,1.0,2,4420.0,35.38,60,181.36,7,4.0,4.0,0,3.0,0,,5,17.0,5.0,1479.0,0.0,0.0,0,0,0,0.0,1479.0,1,500.0,0,12.26,797.64,0.0,0.0,0.0,0.0,0
0,3.0,6,25,0.0,1,3300.0,31.12,36,153.12,4,5.0,3.0,0,3.0,4,,3,8.0,2.0,919.0,0.0,0.0,0,0,0,0.0,919.0,1,350.0,0,16.66,415.88,500.0,577.99,0.0,0.0,1
0,4.0,3,23,0.0,0,4530.0,18.01,60,244.37,5,4.0,2.0,0,3.0,5,,2,6.0,2.0,900.0,0.0,0.0,0,0,0,0.0,900.0,6,734.97,1,56.59,120.66,2335.0,310.04,0.0,0.0,0
0,3.0,4,52,0.0,2,8000.0,21.76,60,246.52,2,2.0,1.0,0,3.0,0,,5,8.0,1.0,2130.0,0.0,0.0,0,0,0,0.0,2130.0,3,1010.85,0,14.24,872.63,2000.0,160.94,5000.0,1.0,1
1,4.0,1,25,0.0,0,2500.0,30.0,24,129.69129099251387,0,3.0,3.0,0,3.0,6,,2,1.0,3.0,744.0,0.0,0.0,0,0,0,0.0,744.0,9,509.0,3,31.59,299.0,0.0,0.0,0.0,0.0,0
1,1.0,1,48,0.0,0,500.0,35.0,48,20.95,2,4.0,2.0,0,3.0,0,,1,8.0,1.0,600.0,0.0,0.0,0,0,0,0.0,600.0,2,298.0,0,11.49,281.05,0.0,0.0,0.0,0.0,0
1,4.0,3,26,1.0,0,1500.0,32.0,24,0.0,2,3.0,2.0,3,3.0,4,,3,1.0,7.0,470.0,0.0,76.0,0,0,0,0.0,546.0,5,259.0,0,27.11,196.0,0.0,0.0,0.0,0.0,1
0,4.0,1,44,1.0,0,4500.0,15.85,48,142.18,7,4.0,4.0,0,3.0,2,,5,17.0,1.0,636.0,0.0,0.0,0,0,0,0.0,636.0,8,627.36,2,48.83,75.46,3100.0,2702.98,800.0,1.0,0
0,3.0,1,25,1.0,0,3295.0,23.53,60,104.88,2,4.0,3.0,1,3.0,2,,4,1.0,3.0,643.0,0.0,50.0,0,0,0,0.0,693.0,5,434.85,0,41.81,153.27,2970.0,507.45,0.0,0.0,1
0,4.0,1,44,1.0,0,2000.0,28.0,18,0.0,6,4.0,2.0,0,3.0,0,,5,1.0,3.0,855.0,0.0,0.0,0,0,0,0.0,855.0,7,203.0,0,26.32,515.0,95.8675,100.744,0.0,0.0,0
1,4.0,6,38,2.0,1,10000.0,28.0,60,0.0,6,5.0,1.0,4,3.0,5,,0,11.0,3.0,2000.0,0.0,0.0,0,0,0,0.0,2000.0,7,1240.0,0,23.05,449.0,0.0,0.0,0.0,0.0,0
0,3.0,1,58,0.0,0,3190.0,18.4,60,93.57,3,5.0,2.0,0,3.0,3,,5,10.0,3.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,7,717.83,0,51.14,188.6,3595.0,619.68,0.0,0.0,1
1,1.0,4,41,0.0,2,10000.0,28.4,60,342.1,5,5.0,1.0,0,5.0,4,,5,9.0,1.0,2400.0,0.0,0.0,0,0,0,0.0,2400.0,1,720.0,0,14.25,1337.9,0.0,0.0,990.0,1.0,1
1,3.0,6,47,1.0,1,2000.0,57.09,48,113.28,7,5.0,4.0,3,3.0,4,,0,17.0,5.0,1050.0,0.0,0.0,0,0,0,0.0,1050.0,2,561.0,0,30.88,375.72,0.0,0.0,0.0,0.0,0
0,4.0,6,35,1.0,1,2845.0,53.13,60,217.45,6,4.0,3.0,1,3.0,2,,0,1.0,3.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,8,1615.88,3,65.92,52.98,5800.0,4851.95,0.0,0.0,1
0,3.0,1,46,0.0,0,3185.0,15.82,60,87.77,0,4.0,2.0,1,3.0,0,,3,8.0,2.0,1447.0,0.0,0.0,0,0,0,0.0,1447.0,3,855.03,0,29.91,504.2,6375.0,596.55,0.0,0.0,1
0,1.0,3,49,1.0,0,2200.0,35.0,36,0.0,2,3.0,1.0,1,3.0,0,,5,5.0,1.0,600.0,0.0,0.0,19,0,0,120.0,739.0,3,464.0,0,29.36,143.0,2000.0,914.52,0.0,0.0,1
0,3.0,1,32,0.0,0,3185.0,16.93,60,85.93,3,5.0,2.0,0,5.0,3,,3,1.0,3.0,5400.0,0.0,0.0,0,0,0,0.0,5400.0,2,2970.25,0,26.6,2343.82,10630.0,4094.46,0.0,0.0,1
0,4.0,1,22,1.0,0,3190.0,51.55,60,155.89,7,3.0,3.0,0,3.0,2,,4,3.0,2.0,430.0,0.0,0.0,0,0,0,0.0,430.0,7,595.0,5,40.21,7.11,1600.0,1901.16,0.0,0.0,1
1,4.0,6,50,2.0,1,6000.0,25.0,36,0.0,0,4.0,1.0,3,3.0,3,,5,12.0,1.0,1150.0,0.0,0.0,0,0,0,200.0,1350.0,6,586.0,5,17.7,1079.0,0.0,0.0,0.0,0.0,1
1,3.0,4,28,0.0,2,5000.0,31.0,24,129.69129099251387,0,5.0,3.0,0,3.0,5,,2,1.0,4.0,2460.0,0.0,0.0,0,0,0,0.0,2460.0,4,760.0,2,13.9,1618.0,0.0,0.0,0.0,0.0,0
1,3.0,6,32,2.0,1,1035.0,101.78,60,235.75,7,4.0,3.0,0,3.0,2,,3,1.0,3.0,800.0,0.0,0.0,0,0,0,360.0,1160.0,7,915.7,0,69.09,8.55,0.0,0.0,0.0,0.0,1
1,1.0,1,39,0.0,0,1400.0,35.0,60,56.11,0,4.0,3.0,0,3.0,4,,1,3.0,1.0,480.0,223.0,0.0,0,0,0,0.0,703.0,7,707.0,2,64.03,2.89,0.0,0.0,0.0,0.0,0
1,4.0,3,33,1.0,0,3650.0,29.0,60,0.0,2,2.0,2.0,3,3.0,2,,0,9.0,7.0,600.0,0.0,0.0,96,0,108,0.0,804.0,4,468.0,0,41.54,220.14,0.0,0.0,0.0,0.0,1
1,1.0,1,32,0.0,0,3185.0,28.8,60,111.33,2,4.0,4.0,0,3.0,0,,0,6.0,8.0,900.0,0.0,0.0,0,0,0,0.0,900.0,2,370.0,0,12.37,418.67,0.0,0.0,0.0,0.0,0
1,4.0,1,34,1.0,0,1590.0,32.66,36,75.13,3,4.0,2.0,3,5.0,2,,0,1.0,4.0,300.0,0.0,100.0,0,0,153,0.0,553.0,3,765.0,2,13.59,12.87,0.0,0.0,0.0,0.0,1
1,3.0,4,34,0.0,2,3000.0,31.0,18,0.0,1,5.0,3.0,0,3.0,1,,3,4.0,4.0,1572.0,0.0,0.0,0,0,0,0.0,1572.0,1,500.0,0,13.42,861.49,0.0,0.0,0.0,0.0,0
1,4.0,1,46,0.0,0,9565.0,21.7,60,283.28,1,5.0,1.0,3,3.0,0,,1,11.0,8.0,2817.0,0.0,0.0,0,0,0,0.0,2817.0,4,2454.0,0,18.4,79.72,0.0,0.0,0.0,0.0,0
1,2.0,6,32,0.0,1,2762.0,34.0,60,0.0,6,4.0,3.0,0,3.0,0,,3,1.0,2.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,2,317.0,0,12.91,658.0,0.0,0.0,0.0,0.0,1
0,1.0,1,33,1.0,0,530.0,22.86,36,21.63,5,4.0,3.0,3,3.0,4,,0,1.0,1.0,1200.0,0.0,100.0,0,0,150,0.0,1450.0,4,650.87,0,16.38,777.5,7595.0,2384.61,0.0,0.0,1
1,4.0,1,59,0.0,0,4000.0,28.0,24,129.69129099251387,6,3.0,1.0,0,3.0,6,,5,8.0,1.0,650.0,156.0,0.0,0,0,0,0.0,806.0,4,240.0,0,35.11,346.0,0.0,0.0,0.0,0.0,0
1,1.0,6,33,0.0,1,540.0,61.49,6,799.87,8,4.0,3.0,0,3.0,0,,0,14.0,2.0,1175.0,0.0,0.0,0,0,0,0.0,1175.0,1,352.0,0,68.07,23.13,0.0,0.0,0.0,0.0,1
0,1.0,4,25,0.0,2,3185.0,29.67,24,184.45,7,4.0,3.0,0,3.0,3,,2,1.0,4.0,2500.0,0.0,0.0,0,0,0,0.0,2500.0,2,847.27,0,11.27,1468.28,1000.0,1034.45,0.0,0.0,0
0,1.0,1,45,0.0,0,3720.0,22.98,60,117.22,0,4.0,2.0,3,3.0,0,,1,3.0,7.0,1133.0,0.0,0.0,0,0,0,0.0,1133.0,11,1390.3,3,69.15,10.48,12682.9008,14669.2259,0.0,0.0,1
0,4.0,1,60,1.0,0,1100.0,26.0,24,129.69129099251387,2,4.0,5.0,0,3.0,0,,5,3.0,1.0,400.0,202.0,0.0,0,0,0,20.0,622.0,2,300.97,0,17.68,261.77,800.0,147.17,0.0,0.0,0
0,3.0,1,42,0.0,0,9000.0,31.0,60,322.98,6,4.0,1.0,3,5.0,0,,1,6.0,8.0,1054.0,0.0,0.0,0,0,0,0.0,1054.0,3,862.0,1,31.59,405.02,2200.0,2361.27,0.0,0.0,1
0,3.0,1,52,1.0,0,5315.0,26.57,60,172.46,1,4.0,2.0,1,3.0,0,,5,3.0,8.0,878.0,0.0,45.0,0,0,0,0.0,923.0,4,493.96,0,31.36,256.58,4300.0,1498.86,0.0,0.0,1
0,1.0,1,40,0.0,0,740.0,23.55,36,31.33,2,4.0,2.0,0,3.0,0,,3,7.0,2.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,2,391.7,0,8.46,676.97,1060.0,203.97,0.0,0.0,0
0,4.0,1,22,0.0,0,2900.0,26.67,60,97.65,4,4.0,3.0,0,3.0,3,,2,15.0,6.0,411.0,0.0,0.0,0,0,0,0.0,411.0,4,678.47,2,23.76,63.35,1600.0,281.47,0.0,0.0,0
1,1.0,4,66,0.0,2,530.0,24.18,60,16.46,7,2.0,4.0,0,6.0,0,,5,6.0,4.0,0.0,1040.0,0.0,0,0,0,86.0,1126.0,3,650.0,0,14.78,459.54,0.0,0.0,0.0,0.0,1
1,4.0,9,66,1.0,3,1000.0,29.0,60,129.69129099251387,2,2.0,5.0,0,6.0,0,,1,-1.0,1.0,0.0,373.0,0.0,0,0,0,0.0,373.0,1,250.0,0,8.58,51.0,0.0,0.0,0.0,0.0,1
1,4.0,1,39,0.0,0,500.0,21.92,3,174.46,7,2.0,2.0,3,3.0,3,,4,8.0,1.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,5,937.0,0,39.27,188.54,0.0,0.0,0.0,0.0,0
1,1.0,1,34,0.0,0,4000.0,34.0,24,243.64,0,5.0,1.0,5,3.0,2,,0,13.0,3.0,1500.0,0.0,260.0,0,0,150,0.0,1910.0,3,893.0,0,29.51,773.36,0.0,0.0,0.0,0.0,0
1,1.0,6,37,0.0,1,2125.0,58.96,9,453.27,2,2.0,1.0,1,4.0,3,,2,7.0,1.0,1200.0,145.0,0.0,0,0,0,0.0,1345.0,5,1274.0,1,50.28,8.73,0.0,0.0,0.0,0.0,1
0,4.0,1,56,1.0,0,1800.0,18.0,24,129.69129099251387,5,5.0,3.0,1,3.0,0,,5,1.0,4.0,1032.0,0.0,38.0,0,0,0,123.0,1193.0,10,603.0,0,47.53,500.0,1400.0,703.03,0.0,0.0,0
1,3.0,4,53,0.0,2,1590.0,32.17,60,57.03,7,2.0,4.0,0,3.0,4,,3,8.0,4.0,2327.0,0.0,0.0,0,0,0,0.0,2327.0,21,2437.0,1,65.02,93.97,0.0,0.0,0.0,0.0,1
1,2.0,1,54,1.0,0,1000.0,34.0,36,0.0,6,3.0,1.0,0,3.0,2,,5,19.0,1.0,400.0,0.0,0.0,0,0,0,0.0,400.0,1,100.0,0,11.25,257.0,0.0,0.0,0.0,0.0,0
1,4.0,9,32,1.0,3,2500.0,20.0,60,70.41,2,4.0,3.0,3,3.0,4,,3,1.0,2.0,646.0,0.0,0.0,0,0,0,0.0,646.0,3,390.0,1,13.38,309.59,0.0,0.0,0.0,0.0,1
0,4.0,1,34,0.0,0,2125.0,21.46,36,87.64,2,4.0,2.0,0,5.0,3,,0,6.0,7.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,4,674.0,0,46.16,238.36,3000.0,3994.86,0.0,0.0,0
1,4.0,1,42,0.0,0,3000.0,28.0,60,0.0,0,4.0,1.0,3,3.0,2,,4,1.0,8.0,700.0,0.0,0.0,0,0,0,240.0,940.0,8,570.0,0,39.68,277.0,0.0,0.0,0.0,0.0,0
0,1.0,1,68,1.0,0,500.0,23.36,60,15.87,2,5.0,5.0,0,6.0,6,,5,1.0,1.0,100.0,360.0,100.0,0,0,0,0.0,560.0,3,323.1,0,15.89,221.03,1000.0,323.5,600.0,1.0,0
1,1.0,4,55,0.0,2,2000.0,34.0,24,121.82,2,4.0,1.0,0,3.0,0,,5,1.0,8.0,2500.0,0.0,0.0,0,0,0,0.0,2500.0,3,1490.0,0,16.47,888.18,0.0,0.0,0.0,0.0,0
1,1.0,6,32,0.0,1,500.0,35.0,60,19.62,7,4.0,4.0,0,2.0,2,,3,9.0,2.0,650.0,0.0,0.0,0,0,0,0.0,650.0,1,350.0,0,3.02,280.38,0.0,0.0,0.0,0.0,0
1,4.0,1,50,1.0,0,3000.0,28.0,36,129.69129099251387,0,4.0,2.0,0,3.0,5,,2,3.0,1.0,700.0,0.0,0.0,0,0,0,0.0,700.0,0,0.0,0,17.71,576.0,0.0,0.0,0.0,0.0,0
0,1.0,1,23,0.0,0,1060.0,31.35,60,38.71,8,4.0,3.0,0,3.0,1,,4,6.0,2.0,750.0,0.0,0.0,0,0,0,0.0,750.0,4,366.89,0,20.75,344.4,1060.0,246.9,0.0,0.0,0
1,1.0,1,24,1.0,0,1060.0,32.97,48,42.31,4,4.0,3.0,0,3.0,3,,2,1.0,2.0,650.0,0.0,0.0,0,0,0,0.0,650.0,1,250.0,0,6.51,357.69,0.0,0.0,0.0,0.0,0
1,4.0,9,32,0.0,3,4800.0,26.0,60,0.0,0,5.0,3.0,0,3.0,0,,0,17.0,4.0,1040.0,0.0,0.0,0,0,0,0.0,1040.0,3,580.0,1,33.08,559.0,0.0,0.0,0.0,0.0,1
1,3.0,6,41,2.0,1,1590.0,51.04,60,78.98,7,3.0,1.0,1,3.0,2,,1,1.0,9.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,10,1507.01,3,61.45,102.6,0.0,0.0,0.0,0.0,0
1,4.0,3,23,1.0,0,4000.0,30.35,60,143.6,0,3.0,3.0,0,3.0,3,,3,8.0,3.0,750.0,0.0,0.0,0,0,0,0.0,750.0,6,460.0,0,47.15,146.4,0.0,0.0,4000.0,1.0,0
1,4.0,6,25,2.0,1,1060.0,58.99,12,122.56,0,4.0,3.0,0,3.0,2,,3,6.0,4.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,5,785.0,0,40.63,292.44,0.0,0.0,0.0,0.0,0
1,4.0,6,32,0.0,1,1200.0,22.0,60,0.0,6,2.0,3.0,0,6.0,0,,3,1.0,2.0,0.0,632.0,0.0,0,0,0,0.0,632.0,3,192.0,0,23.73,407.0,0.0,0.0,0.0,0.0,1
1,3.0,6,47,0.0,1,4000.0,40.4,36,206.71,7,4.0,3.0,0,3.0,2,,1,9.0,6.0,998.0,0.0,0.0,0,0,0,0.0,998.0,1,350.0,0,20.71,441.29,0.0,0.0,0.0,0.0,1
0,1.0,1,40,0.0,0,3185.0,21.81,48,110.64,6,4.0,4.0,1,3.0,0,,0,3.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,5,881.12,0,49.18,8.24,3700.0,3837.92,0.0,0.0,0
1,3.0,1,24,1.0,0,1000.0,32.0,48,41.76,3,4.0,2.0,1,5.0,2,,2,1.0,1.0,0.0,0.0,19.0,0,330,0,0.0,349.0,1,250.0,0,11.97,57.24,0.0,0.0,0.0,0.0,0
1,4.0,1,40,0.0,0,5700.0,28.0,60,0.0,0,2.0,2.0,3,3.0,2,,1,19.0,5.0,572.0,0.0,0.0,0,0,0,0.0,572.0,3,306.0,2,39.16,348.0,0.0,0.0,0.0,0.0,1
1,4.0,3,25,1.0,0,1100.0,30.0,24,129.69129099251387,7,2.0,3.0,1,3.0,2,,2,7.0,3.0,430.0,0.0,19.0,0,0,0,0.0,449.0,3,266.0,0,27.39,116.0,0.0,0.0,0.0,0.0,0
1,4.0,1,23,1.0,0,2125.0,32.34,24,125.99,7,4.0,2.0,0,3.0,4,,3,9.0,2.0,744.0,0.0,0.0,0,0,0,0.0,744.0,3,404.0,0,37.63,214.01,0.0,0.0,0.0,0.0,1
1,4.0,1,25,1.0,0,1590.0,22.48,48,53.96,0,2.0,1.0,1,3.0,2,,4,7.0,1.0,650.0,0.0,50.0,0,0,0,0.0,700.0,5,559.0,0,51.85,87.04,0.0,0.0,0.0,0.0,0
0,4.0,1,41,0.0,0,7970.0,13.04,60,208.07,3,4.0,1.0,1,3.0,2,,1,7.0,8.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,5,1067.98,1,34.67,423.95,3600.0,1645.71,0.0,0.0,0
0,3.0,1,47,0.0,0,1700.0,11.52,36,61.75,7,4.0,1.0,0,3.0,2,,0,15.0,1.0,1265.0,0.0,0.0,0,0,0,200.0,1465.0,4,1062.86,0,14.24,340.39,2655.0,513.72,0.0,0.0,0
1,1.0,4,41,0.0,2,5625.0,34.27,60,268.5,0,2.0,4.0,0,3.0,2,,1,8.0,4.0,2050.0,0.0,0.0,0,0,0,0.0,2050.0,5,914.0,0,27.68,867.5,0.0,0.0,0.0,0.0,0
0,1.0,4,53,0.0,2,4780.0,39.95,36,245.76,6,5.0,1.0,1,3.0,4,,1,13.0,4.0,2938.0,0.0,95.0,0,0,0,0.0,3033.0,7,1543.99,0,29.04,1243.25,10630.0,9330.89,0.0,0.0,1
1,4.0,4,34,0.0,2,2125.0,84.21,36,170.41,7,3.0,3.0,0,3.0,6,,3,9.0,4.0,1597.0,0.0,0.0,0,0,0,0.0,1597.0,8,1389.39,0,66.36,37.2,0.0,0.0,0.0,0.0,1
1,1.0,4,46,0.0,2,500.0,33.32,60,18.88,2,5.0,2.0,0,3.0,0,,1,12.0,1.0,1800.0,0.0,0.0,0,0,0,0.0,1800.0,1,540.0,0,1.05,1241.12,0.0,0.0,0.0,0.0,1
0,1.0,1,38,1.0,0,530.0,19.57,30,24.25,7,4.0,2.0,1,3.0,4,,5,7.0,1.0,1000.0,0.0,50.0,0,0,200,400.0,1650.0,21,1628.71,1,69.27,12.04,7490.0,5627.16,1000.0,2.0,0
1,4.0,4,28,1.0,2,9085.0,30.0,60,129.69129099251387,0,5.0,3.0,0,3.0,5,,2,11.0,4.0,2270.0,0.0,0.0,0,0,0,0.0,2270.0,13,1889.0,5,43.57,588.0,0.0,0.0,0.0,0.0,0
1,3.0,4,44,1.0,2,1595.0,31.92,36,72.86,0,3.0,4.0,3,3.0,0,,5,1.0,8.0,2300.0,0.0,200.0,0,0,0,0.0,2500.0,5,1488.0,0,17.23,939.14,0.0,0.0,0.0,0.0,1
1,4.0,1,45,1.0,0,2000.0,33.0,24,129.69129099251387,0,4.0,2.0,0,3.0,3,,5,12.0,3.0,450.0,0.0,0.0,0,0,0,0.0,450.0,6,312.0,3,25.56,114.0,0.0,0.0,0.0,0.0,0
0,4.0,1,36,0.0,0,4995.0,16.4,12,464.97,1,5.0,3.0,0,3.0,6,,0,6.0,1.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,3,633.0,0,54.46,202.03,3300.0,3306.03,0.0,0.0,0
1,4.0,1,21,0.0,0,3190.0,27.22,60,104.74,7,2.0,2.0,0,3.0,4,,2,3.0,2.0,369.0,0.0,0.0,0,0,0,0.0,369.0,3,353.0,2,28.38,14.26,0.0,0.0,0.0,0.0,1
0,4.0,1,42,1.0,0,1000.0,14.93,60,27.08,7,4.0,2.0,0,3.0,0,,0,7.0,6.0,900.0,0.0,0.0,0,0,0,0.0,900.0,5,578.65,0,37.3,294.27,3000.0,2164.78,1805.0,2.0,0
1,3.0,6,42,2.0,1,530.0,78.06,60,37.05,2,1.0,3.0,0,3.0,0,,1,6.0,2.0,1703.0,0.0,0.0,0,0,0,0.0,1703.0,9,1655.18,0,69.42,10.77,0.0,0.0,0.0,0.0,1
